"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Iraq","IRQ","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","159660000","133660000","95460000","197060000","138960000","124920000","218830000","253700000","260000000","283700000","318700000","444559464.755072","625728125.556624","1379984263.29342","3097497042.04613","2559337301.93491","4434002809.38319","6819562737.56725","6840025568.79456","6915979524.9322","6998647402.30843","7007264890.77748","6950021390.58313","6753651473.59991","6744749010.47849","6744710984.18278","6744700000","6751949358.05587","6744726913.91584","6744726283.28121","6744700000","6744700000","6744700000","6744700000","6744700000","6744700000","6744700000","6744700000","6744700000","6744700000","6744700000","6744700000","6744700000","6744700000","7824090826.07561","12104090953.5845","19931867507.6273","31297619616.8846","49937782642.7432","44127521722.0345","50357041122.4042","60744375869.203","68733378174.1853","76112204640.7643","62798913762.7842","50930903122.4223","41989379729.4279","45571327310.3268","60752414325.0406","",
"Iceland","ISL","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","11300000","22900000","30900000","33490000","42800000","52900000","57030000","34240000","26740000","37500000","52720000","68845741.2838019","83048037.5800967","98396779.075453","47252186.6982372","45595748.17447","79379678.4074539","98343282.6432672","135832004.484656","161937540.02363","173812718.432024","229526154.077946","145173121.68618","149286745.541943","127603120.011275","205544024.604569","309837426.149499","311312660.131368","290741935.917966","337322364.443977","436117426.128523","449450462.744425","498323804.089265","426440220.187466","292913977.749003","308109384.476341","453731276.674067","383670028.550149","426396492.611392","478415751.635691","388881716.016599","338233118.48792","440104833.407005","792258433.749899","1046234851.96735","1035688647.11431","2301280989.4752","2578650500.27616","3515220211.15769","3813240515.92261","5698912854.71658","8450364523.47084","4085343643.5824","4160805158.59372","4100124741.46937","4972945412.30604","7152512910.32653","6483459219.51031","6239444061.79507","",
"Israel","ISR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","213050000","269460000","378560000","455260000","489300000","587200000","575210000","668710000","616820000","366700000","405200000","689766326.490708","1178846376.45269","1768251197.38567","1153360874.67929","1137088143.57237","1328349842.58351","1521578766.85654","2625132655.91513","3063432330.02837","3351412455.73542","3496663454.1526","3839295678.02565","3651188258.42861","3060327427.24407","3680165905.09666","4659600000","5876127679.49609","4015567284.7896","5276218274.76542","6275141851.73066","6279100520.67688","5127402501.13438","6382639808.47842","6792350871.45604","8119260876.01527","11414567759.896","20332060049.7604","22674295628.7885","22604867902.2936","23281206067.5375","23378584659.0995","24082878018.1415","26315098306.4398","27094382252.5438","28059414574.2218","29153237863.99","28518505747.3626","42513241646.733","60611355180.6685","70907310771.311","74874110293.4968","75907618700.9338","81785518232.8202","86101256622.4878","90575018408.045","95446290281.5568","113009532488.062","115265900520.851","",
"Italy","ITA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","1047500000","1574750000","1824760000","1275730000","1717400000","2396240000","2496690000","3062730000","2418390000","2088790000","2465260000","3688840074.50827","2954460942.10897","2953157549.63768","3406362456.8066","1306106132.02349","3223087590.58346","8104295709.81038","11109008078.1287","18197452728.7263","23125870828.1099","20134110135.1551","14091370204.4945","20105050098.4987","20794613475.6336","15595148945.5185","19987259134.2214","30213529642.923","34715270955.8477","46719703682.2877","62927106116.0035","48679439771.7032","27643478790.5455","27544780840.5736","32265469272.3973","34905097794.3537","45948171287.7751","55738561707.9897","29887827567.7084","22421772818.1781","25566527737.795","24419364656.0919","28603088648.7296","30372244970.8156","27859038318.1329","25514729492.1648","25661729244.7903","28384966801.1732","37087581338.16","45770376940.7429","47684143902.3865","49185158922.7408","50498859373.1458","50774976279.8718","47688719254.5029","47033692979.5149","44803132686.776","48918641550.0727","51330748571.5528","",
"Jamaica","JAM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","74200000","89900000","96950000","95840000","87640000","85040000","120240000","117940000","139190000","179050366.46029","159691449.983705","127444737.327637","190393158.34063","125575299.1091","32394610.264659","47782537.3127915","58823497.2326318","63813759.5348682","105000000","85173841.2878854","108969025.850517","63200000","96929406.287093","161300000","98415886.878769","174304474.457007","147200000","107500000","168155250.316541","106057217.239554","324147546.303299","417049933.96549","735930634.902329","681258961.125447","879966322.803667","682126514.938906","709452691.086502","554524512.106243","1053690047.86883","1900541274.65785","1645099135.07986","1194860262.03599","1846479130.37806","2169806025.78395","2318429013.89466","1878513938.68574","1772712407.05834","2075840757.89433","2501094875.87813","2281909630.03741","1996447947.35127","1818363782.17835","2473010904.82091","2913835195.89151","3291468022.15921","3781167558.10295","3532039680.05605","",
"Jordan","JOR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","46380000","51230000","58050000","62660000","77080000","136440000","164260000","240650000","254800000","232910000","227750000","222912605.191697","240950898.446828","270732330.075436","312812444.311808","458894160.772862","471466466.074829","643149176.444232","885558177.671198","1166119654.63242","1142804897.63029","1086681467.55742","884057701.384905","824155117.024295","514987311.202313","422777328.646749","437137959.463261","424658619.075317","109553827.83168","470686411.543617","848838539.78461","825772823.241643","767181313.679926","1637376377.61699","1692568232.10993","1972921532.32807","1759324396.92163","2200295185.3331","1750381290.17269","2629076639.43145","3331283629.2237","3062239352.98524","3975920205.50553","5194288597.85337","5266618728.33555","5250317795.78652","6721971588.46786","7541997596.1265","8561617329.26497","11689284071.4804","13056728538.0758","11467250533.4281","8089514013.45112","13223785948.1698","15299486176.5456","15162094982.6299","14019407210.4578","","","",
"Japan","JPN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","1702000000","1379000000","1732010000","1769010000","1715080000","1824290000","1790100000","1691630000","2550040000","3240690000","4307530000","14621901254.9144","17563614517.2147","11354553171.0616","12614287821.7191","11950207137.8839","15746252433.2972","22340967691.3354","32407256160.2846","19521521615.0025","24636458973.8916","28208399380.1853","23333958240.9429","24601596193.5168","26429149250.773","26718641476.2742","42256623255.4157","80972879073.3306","96728167485.2983","83957371777.0126","78500572150.0619","72058848245.5764","71622706505.1494","98524331239.1741","125860194539.294","183249772502.408","216648011850.188","219648288039.43","215470624423.59","286916156869.904","354902072398.679","395155049518.924","461185643035.435","663289093568.572","833891294560.437","834274854302.09","879681506789.366","952784455942.681","1009364782806.59","1024899798741.46","1069985031214.96","1258172340310.09","1227147063679.2","1237217761751.35","1231009767133.57","1207019203627.57","1188326843648.84","1232243916612.67","1238935321253.38","",
"Kazakhstan","KAZ","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","455713335.86819","837524913.029579","1135515396.22585","1294063792.17194","1697121950.89474","1461224632.84194","1479230575.73814","1594117421.5851","1997212410.77122","2555290142.76873","4236202349.72326","8473103078.51889","6084195420.39854","17750816992.0635","15776758291.9133","17871462601.824","20719793500.0956","25222742122.0693","25179110241.3647","22131546173.3606","19126570709.2453","21813960379.133","20294757150.7029","20095957328.3236","18248787467.0745","16536058089.5061","",
"Kenya","KEN","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","75830000","100050000","169660000","219830000","170946360.160737","201994376.018234","233042427.209654","193277290.761395","173401676.388286","275518273.289747","522391861.446834","352578641.984261","627713448.786228","491699563.84167","231127406.489196","211665072.327518","376003533.505212","389801536.981152","390646485.061511","413320415.152961","255794587.808027","263736508.726837","284644878.702657","205411405.443087","116938776.123246","52972565.8971221","405590938.024012","557578202.921739","353419653.553888","746479743.91745","787949466.776046","783051364.305175","791589617.767127","897735792.728211","1064856615.82776","1067969162.34882","1481908533.64118","1519319696.93683","1798831412.82814","2415755392.93318","3355002140.79063","2878516480.48374","3848957058.92698","4320155749.01272","4264380209.81446","5710999324.95431","6598159168.91412","7910534017.9182","7547803567.43464","7599865596.56066","7352670864.2093","8196095897.82406","",
"Kyrgyz Republic","KGZ","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48245777.0909645","26186043.3234453","80957614.1727414","94598208.7910824","170198385.756228","163750871.335441","229685415.63456","239045430.015869","263530043.633658","288849333.0288","364599321.624879","528152339.325871","569727656.290198","764349711.455719","1107224511.86134","1152869534.28409","1493972123.17031","1603595729.05245","1702989946.80304","1903152441.18208","2098596317.93532","1804789137.41141","1633928099.46899","1799165078.78984","1887400996.09235","1695723972.26426","",
"Cambodia","KHM","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24181917.043689","118495162.502938","191983699.801406","265780085.184461","298634409.136048","324379262.617658","393188373.175074","501681375.193156","586809421.703221","776147452.797355","815532973.129201","943209908.434693","952977872.681016","1157253792.88171","1806913381.26087","2291547539.06126","2851133471.83633","3255113951.48335","3449691357.08441","4267328345.0807","4516267818.65344","5626008718.74858","6882939343.12661","8393357492.30859","11261973816.4478","13373218568.2401","",
"Kiribati","KIR","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Total reserves minus gold (current US$)","FI.RES.XGLD.CD","","","","","","","","","","","","","","","","","","","","","","4015555.5570428","3329259.26049232","3147777.77894362","5650740.74283361","7414814.81756104","10220000","10560000","10323456.9579201","16393141.6406024","16284226.5723919","16634304.3098886","26243750.0515627","29420603.3770391","31821472.8986588","33471864.7060922","32731150.8817541","36069846.1314278","46798422.6218554","49575620.0636571","45199214.9459163","56429365.4519954","65752273.1110241","64802098.3125229","78469063.538565","71611722.8579595","88697803.0782002","95790629.9072359","110411464.623505","136408154.171006","168859133.54094","244261262.258249","263485328.014723","301952572.319684","327252698.805102","288394872.297999","320542568.31894","365098328.465168","363216830.554272","",
